Dokumen,Topik 1,Topik 2,Topik 3,Topik 4,Topik 5,Category
rahmat hidayatkevin sanjaya sukamuljo melaju babak japan masters lolos menang wakil malaysia goh sze feinur izzuddin pertandingan kumamoto prefectural gymnasium kumamoto jepang rabu sore wib kevinrahmat menang gohizzuddin pertandingan berjalan ketat gim kevinrahmat tertinggal mengejar meraih poin beruntun berbalik unggul scroll to continue with content membuka jarak unggul kevinrahmat dikejar gohizzuddin kevinrahmat mengamankan gim gim ketat kevinrahmat menjauh unggul melaju unggul gohizzuddin mendekat kevinrahmat mengunci kemenangan merebut poin menang gim babak japan masters kevinrahmat menghadapi he ji tingren xiang yu,0.7064606827435166,0.08062558899113519,0.040795033352351934,0.040807507959896024,0.13131118695310026,Sport
anthony sinisuka ginting kandas babak japan masters ginting disingkirkan wakil china weng hong rubber game pertandingan kumamoto prefectural gymnasium kumamoto jepang rabu sore wib ginting kalah berduel jam menit ginting tertinggal gim kalah start tertinggal ginting kesulitan mengejar weng scroll to continue with content selepas interval keunggulan weng lebar ginting tertinggal delapan poin kedudukan kehilangan gim gim berjalan ketat selisih poin ginting weng angka tertinggal ginting menikung weng unggul interval ginting mempertahankan keunggulannya merebut gim memaksakan rubber game ginting kalah start gim ketiga posisi mengejar weng ulet kerap menyulitkan ginting ginting kesulitan mematikan weng bertahan ginting tertinggal merapatkan jarak ginting mendekat weng memutus laju poin ginting mengunci kemenangan kekalahan keempat ginting weng hong kali bertemu ginting menang pebulutangkis china,0.3248388843817423,0.07156999506285852,0.04041462423175068,0.040479964871838824,0.5226965314518097,Sport
pebulutangkis putra indonesia jonatan christie senang bermain japan masters kepercayaan kunci kemenangannya lolos babak jonatan menghadapi chi yu jen pemain taiwan berangkat babak kualifikasi laga rabu juara french open menang skor telak bertanding menit jonatan puas penampilannya kali berjalan rencana diharapkan tampil percaya turnamen resminya bertajuk kumamoto masters japan scroll to continue with content puji tuhan bermain menang percaya menghadapi pertandingan kualitas lawannya percaya turun bertanding puas performa jonatan christie kutipan cepat disampaikannya pbsi kendati senang jonatan melewati perjalanan japan masters melawati babakbabak juara terdekat partai bergulir kamis besok menghadapi pertandingan pertandingan besok mudah beradaptasi suasana lapangan shuttlecock kondisi lapangan berbeda court dipakai main kali pertandingan tampil court berbeda kondisinya kemarin latihan hembusan anginnya berbeda main karakter shuttlecocknya berbeda latihan kemarin jonatan christie,0.05263962166818722,0.6860798283483802,0.05030984322607812,0.050312021450395705,0.16065868530695881,Sport
pebulutangkis indonesia putri kusuma wardani pinggang paha kanan membuatnya mundur babak japan masters dirasakan tampil korea putri memutuskan mundur turnamen bwf world tour super japan masters rabu menghadapi tunggal putri korea selatan kim ga eun putri memutuskan mundur tertinggal kedudukan gim memaksakan tampil latihan stroke lawan kemarin mendingan berharap bertanding putri kutipan cepat disampaikannya pbsi scroll to continue with content turun bermain bergerak all court mengembalikan bola lawan sakit gerakan terbatas putuskan mundur putri kusuma wardani perihal sakit pinggang paha dirasakannya tampil korea pekan mundur turnamen nama resminya kumamoto masters japan paha kanan pinggang belakangnya sakit nyerinyerinya sakit rasakan tampil korea difisio pakai latihan ringan gerakannya terbatas kesakitan mengambil bola seandainya cedera sakit bermain berjuang lapangan sayang mengundurkan putri pemain peringkat dunia lantas berharap membaik jakarta japan masters tuntas rencananya konsultasi intens semoga difisio bertanding cedera bertambah parah jakarta konsultasi dokter putri,0.5821384638981716,0.0989314347070058,0.06919440362818509,0.06809971003580056,0.18163598773083692,Sport
chico aura dwi wardoyo terhenti babak japan masters chico membendung pemain nomor dunia viktor axelsen pertandingan kumamoto prefectural gymnasium kumamoto jepang rabu siang wib chico kalah gim langsung axelsen chico takluk skor pebulutangkis denmark chico mengimbangi axelsen gim imbang axelsen menjauh scroll to continue with content chico tertinggal axelsen merebut tujuh poin beruntun chico membendung laju axelsen sukses mengamankan gim chico kalah start gim chico kesulitan merapatkan jarak axelsen perolehan poin chico terkunci angka enam axelsen merebut tujuh poin beruntun unggul chico kalah telak gim,0.0379067269636574,0.7780193198683831,0.036678264372789024,0.08300603083744779,0.06438965795772272,Sport
jonatan christie melewati babak japan masters kemenangan menghadapi chi yu jen jonatan menang gim langsung pertandingan kumamoto prefectural gymnasium kumamoto jepang rabu siang wib jonatan menang chi jonatan butuh menit menyudahi perlawanan wakil chinese taipe ketat jonatan menjauh imbang jonatan merebut enam poin beruntun memasuki interval keunggulan scroll to continue with content jonatan menjaga keunggulannya gim merebut poin beruntun mengamankan gim gim jonatan kalah start tertinggal chi jonatan mengejar berbalik unggul jonatna merebut tujuh poin beruntun melebarkan jarak chi jonatan terbendu meraih enam poin beruntun mengunci kemenangan lolos babak japan masters jonatan christie menghadapi pemenang pertandingan su li jeon hyeok jin,0.6475392709448246,0.05632219393654471,0.047682443004805106,0.04643963825754858,0.20201645385627717,Sport
ganda campuran indonesia rehan naufal kusharjantolisa ayu kusumawati menyesali kekalahannya japan masters kuasa mengeluarkan permainan terbaiknya rehanlisa menjalani pertandingan babak kumamoto prefectural gymnasium rabu pasangan ranking dunia menghadapi ziang zhen bangwei ya xin ganda campuran china turnamen resminya kumamoto masters japan rehanlisa kalah gim langsung lawannya pasangan ranking dunia skor laga durasi menit scroll to continue with content puas permainan kalahnya permainan sepenuhnya sesali rehan kuot cepatnya pbsi rehan mengakui pertandingan lisa kondisi tertekan lakukan pola main lawan start penampilan lawan menekan fokus ya latihan belajar pemain maju rehan lisa puas hasil pertandingan tersingkir babak menyebut penampilannya optimal kalah ya belajar latihan keras turnamenturnamen lisa japan masters rehanlisa mengaluhkan fokus turnamen china masters shenzen china november juara hylo open dijadwalkan melawan feng yan zhehuang ping china,0.13847327551060692,0.3516961754988855,0.04415334803904506,0.1462768516402329,0.3194003493112296,Sport
rehan naufal kusharjantolisa ayu kusumawati langsung tersingkir babak japan masters putri kusuma wardani mundur cedera rrehanlisa dihentikan jiang zhen bangwei ya xin pertandingan kumamoto prefectural gymnasium kumamoto rabu siang wib rehanlisa kalah gim langsung unggul gim rehanlisa tertinggal jiangwei rehanlisa posisi mengejar scroll to continue with content perolehan angka rehanlisa terhenti angka jiangwei merebut poin beruntun mengamankan gim perebutan poin gim ketat rehanlisa unggul disalip jiangwei melaju mengunci kemenangan nomor tunggal putri putri kusuma wardani menuntaskan pertandingan melawan kim ga eun babak japan masters cedera putri mundur kedudukan tertinggal gim,0.04207398646703321,0.04062178954201521,0.16466031841181775,0.03829622753286567,0.7143476780462681,Sport
turnamen golf bni indonesian masters presented by tunas niaga energi tne digelar november royale jakarta golf club turnamen kesebelas kalinya digelar diikuti pegolf elite asian tour dunia internasional pegolf terbaik nasional total hadiah us juta rp miliar direktur utama bni royke tumilaar bni indonesian masters salah ajang golf terbesar ikonik indonesia sejarahnya turnamen menampilkan pemain kelas dunia audiens global luas ajang bni salah pendukung utama memperkuat branding go global bni mitra investor lokal internasional gemar menyaksikan olahraga bergengsi scroll to continue with content bni bank global diamanatkan kementerian badan usaha milik negara proaktif mendorong branding pembukaan potensipotensi bisnis global ajang bni indonesian masters presented by tunas niaga energi tne royke keterangan tertulis rabu royke menerangkan indonesian masters memiliki penggemar kelas segmen korporasi komersial target bni turnamen peluang bni terhubung klien potensial membina hubungan kuat klien pemangku kepentingan memandang turnamen langkah terhubung segmen prioritas bni emerald informasi turnamen bni indonesian masters kali digelar pegolf inggris lee westwood juara kali jazz janewattananond thailand meraih gelar asian tour order of merit berkat kemenangannya bni indonesian masters pegolf thailand sarit suwannarut juara debutnya international series westwood jazz pegolf menjuarai turnamen indonesian masters meliputi bernd wiesberger anirban lahiri poom saksansin justin rose turnamen international series negara oman qatar thailand vietnam inggris skotlandia indonesia international series singgah singapura oktober,0.09853544312926497,0.048480159102448274,0.03248309567097002,0.03237865975425503,0.7881226423430616,Sport
pramudya kusumawardanayeremia rambitan mempelajari gaya permainan liu yu chenou xuan yi dihadapi babak japan masters kamis yeremia laga melawan ganda putra china babak pramudya video permainan lawan pertemuan pramyere mengalahkan ben lanesean vendy babak liuou menang lawannya qualification memutuskan walkover scroll to continue with content video permainan lawan diskusi pelatih hasilnya praktekkan lapangan yeremia kutipan cepat pbsi layak diwaspadai serangan pukulan drive lawan bagus menang menyerang pramudya berencana tampil semaksimal berjumpa pasangan unggulan ketujuh kumamoto masters japan wajib menang ganda putra indonesia menyisakan wakil wakil dikirim pbsi pramyere pasangan kevin sanjaya sukamuljorahmat hidayat berjuang memperebutkan tiket rabu babak lawan china bertemu main all out persiapan pram,0.6415958246318632,0.1648295780534485,0.03231657228265982,0.033483396840228524,0.12777462819180008,Sport
rinov rivaldyphita haningtyas mentari sukses melaju babak japan masters menang gim lee jhehueihsu ya ching menang laga kumamoto prefectural gymnasium rabu sepenuhnya mudah rinovphita momen terkejar rinov menceritakan jalannya pertandingan mentari lakoni pagi scroll to continue with content alhamdulillah menang dievaluasi unggul dikejar dikejar panik tenang bermain rinov kutipan cepat pbsi syukurlah tenang pola permainan strategi menyusul menang tenang buruburu menyerang mentari mempertegas permainannya tertinggal lawan jelang akhirakhir laga beruntung mengembalikkan situasi sulit alhamdulillah mengatasi tekanan ketinggalan angka akhirakhir gim fokus meraih kemenangan phita pertandingan diperbaiki menghadapi pertandingan lawan tertinggal pintar cari poin salah babak rinovmentari menghadapi ganda korea selatan seo seungjaechae yu jung menempati seeded keempat pasangan andalan indonesia menang enam laga melawan ganda campuran peringkat keempat dunia menghadapi pertandingan besok coba lawannya korea jepang permainan terbaik rinov,0.323267089117233,0.03861195202059637,0.040120386138515075,0.02865636925777149,0.5693442034658841,Sport
indonesia mengirimkan wakil pertamanya kumamoto japan masters rinov rivaldypitha haningtyas mentari mengalahkan wakil taiwan rinovpitha berhadapan lee jhehueihsu ya ching babak bertanding kumamoto prefectural gymnasium rabu pagi wib rinovpitha menang gim langsung rinovpitha menciptakan start bagus unggul gim momentum diteruskan leehsu mengejar kedudukann rinovpitha memimpin interval scroll to continue with content setelahnya kejarkejaran angka pasangan seru titik rinovpitha tertinggal enam poin beruntun berhasil diraih berbalik unggul merebut gim rinovpitha mulus paruh gim skor rinovpitha melesat meninggalkan lawan leehsu perlawanan sengit berhasil menyusul menyamakan skor leehsu berbalik unggul poin beruntun rinovpitha menyeimbangkan permainan deuce rinovpitha merebut poin tambahan perlawanan leehsu lolos babak rinovpitha tinggal menunggu lawan berebut tiket perempatfinal japan masters menghadapi pemenang unggulan seo seung jaechae yu jung vs yuki kanekomisaki matsutomo,0.050403598674695904,0.79016610565271,0.04648207768737149,0.04647124335610098,0.0664769746291217,Sport
delapan wakil indonesia bertanding babak i japan masters gregoria mariska menghadapi nozomi okuhara chico aura dwi wardoyo menantang viktor axelsen pertandingan japan masters rabu wib turnamen mengambil kumamoto prefectural gymasium ganda campuran rinov rivaldypitha haningtyas mentari bermain melawan pasangan taiwan lee jhehueihsu ya ching scroll to continue with content berdasarkan order of play partai gregoria kontra okuhara pentas siang wib gregoria mencoba meraih kemenangan beruntun mantan ratu bulutangkis menang gim langsung denmark open oktober silam pertandingan superberat dilakoni chico mesti berduel axelsen chico kalah masingmasing pertemuan melawan jagoan denmark kali sorotan diarahkan ganda putra kevin sanjaya sukamuljorahmat hidayat dijadwalkan bermain partai menghadapi wakil malaysia goh sze feinur izzuddin lapangan match gregoria mariska tunjung vs nozomi okuhara lapangan match rehan naufal kusharjantolisa ayu kusumawati vs jiang zhen bangwei ya xin match chico aura dwi wardoyo vs viktor axelsen lapangan match rinov rivaldypitha haningtyas mentari vs lee jhehueihsu ya chingmatch jonatan christie vs chi yu jenmatch kevin sanjaya sukamuljorahmat hidayat vs goh sze feinur izzuddin lapangan match putri kusuma wardani vs kim ga eunmatch anthony sinisuka ginting vs weng hong,0.11702220887340818,0.05280361691227804,0.03475592822783675,0.03475534673180591,0.7606628992546711,Sport
motogp qatar digelar pekan marc marquez berekspektasi menjalani pekan berat kesulitan sirkuit losail qatar menandai balapan musim enea bastianini membela gresini pemenang lomba brad binder pol espargaro edisi kemenangan bastianini melanjutkan superioritas motor ducati losail balapan eks pebalap andrea dovizioso juara back to back tim pabrikan ducati yamaha kemenangan fabio quartararo maverick vinales scroll to continue with content marc marquez juara qatar kali finis podium enam edisi marquez finis balapan musim fokusnya marquez dilansir crash historis lintasan qatar sulit desain kurasa pekan sulit aspal berubah menghabiskan jumat memahami mengubah situasinya marc marquez jelang balapan motogp qatar,0.10175432512380402,0.06573536510489861,0.04475775828049451,0.04410914713623888,0.7436434043545639,Sport
aquabike jetski world championship digelar pekan ratusan ribu penonton diprediksi memadati ajang kelas dunia aquabike jetski world championship danau toba diikuti riders negara indonesia riders kategori circuit riders kategori endurance diramaikan ratusan pebalap krus mendampingi timtim turun pembalap kru perbandingannya banding kali pelaksanaan danau toba safety is priority pembalap melintas parameter danau toba aman direktur pemasaran pariwisata injourney maya watono rilis detiksport scroll to continue with content memeriahkan event injourney menggelar pesta rakyat danau toba sedari november kabupaten samosir karo dairi toba warga wisatawan berkunjung event dipungut biaya alias gratis injourney event aquabike jetski world championship menyedot ribu ribu penonton berkaca kehadiran ribu penonton ajang fpowerboat februari aquabike jetski world championship dilaksanakan kabupaten perkirakan menarik pengunjung ribu ribu penonton pesta rakyat danau toba festival meriah menarik wisatawan sustainable development of tourism and water sport terjaga danau toba papar maya menteri pariwisata ekonomi kreatif sandiaga uno optimistis aquabike jetski world championship dampak signifikan kunjungan pariwisata perekonomian kemenparekraf menargetkan perputaran ekonomi pelaksanaan event halnya ajang f powerboat mencapai rp triliun optimistis aquabike jetski world championship berdampak signifikan berkaca f powerboat aquabike jetski world championship diselenggarakan november kabupaten antusias optimistis kerja kolaboratif menargetkan keuntungan hadirkan pola promosi sandiaga uno aquabike jetski world championship kalinya diselenggarakan indonesia event diselenggarakan negara tuan rumah italia tuan rumah kepercayaan sakral menerimanya penuh semangat dedikasi kejuaraan unjuk kebolehan perayaan kesatuan pertukaran budaya semangat sportivitas global menteri pemuda olahraga dito ariotedjo,0.04780359797635519,0.5810609490179819,0.04362150617680423,0.0435603667456268,0.283953580083232,Sport
selesai putaran kejuaraan nasional time rally kejuaraan daerah slalom hasilnya putaran kejurnas time rally kejurda time rally grage automotive fest november grage city mall tercatat pebalap mengikuti kejurnas time rally pebalap tampil kejurda slalom peserta kejuaraan time rally daerah dki jakarta jateng yogyakarta jatim kalimantan selatan sulawesi selatan scroll to continue with content putaran juara kelas milik pebalap jawa barat irfan bahtiarkurniawan r kelas seeded milik muhammad satya rizqidani abdul ghaninikky oktavianti kelas team pembalap gdp rally team bobby eria primadiebay ahmaddenny singgih pemenang kejurda slalom kejuaraan kelas f kelas a berhasil direbut pembalap dafa kurnia putra jawa seri peserta kota dki jakarta tangerang bandung sukabumi bogor semarang solo bangga tingginya animo pengunjung grage city mall potensi grage group maksimalkan gudang garam partner acara kali bamunas setiawan direktur grage group rilis detiksport kehadiran pebalap komunitas otomotif kota keberhasilan penyelenggaraan acara kali penonton dihibur aksi pereli kontes modifikasi kumpul komunitas otomotif performance musik kontes modifikasi diadakan hall a grage mall city diikuti mobil terima kasih pangarang racing team gdp bank bjb toko mas pantes auto sigma advertising cgv imoderma pospay pendukung suksesnya acara optimis keberhasilan rangkaian program diadakan grage group wadah positif menjaga kebanggaan warisan lokal kontribusi positif kemajuan pariwisata lokal jawa barat kota cirebon tutup bamunas,0.046482829976968794,0.6846544124449633,0.04284739407524128,0.042852074745766064,0.18316328875706064,Sport
legenda hidup bulutangkis taufik hidayat tanding tenis kontra selebritis raffi ahmad taufik kepikiran memanggil mantan pelatihnya mulyo handoyo taufik masuk list match tenis diselenggarakan tennis indoor gbk november ajang partai utama gelaran bertajuk the juara inisial taufik hidayat th raffi ahmad ra scroll to continue with content pengumuman terlibat hutan kota by plataran gbk selasa main tenis ya temanteman sponsor raket tenis yonex taufik pewarta berbalut sport entertaiment peraih medali emas olimpiade athena mainmain berkelakar memanggil eks pelatihnya mulyo handoyo juara ya taufik mulyo atlet pelatih terpisahkan kehebatan mulyo mencetak pebulutangkis tunggal putra diragukan membawa taufik meraih emas olimpiade tunggal putra indonesia cabor tenis pelatih mulyo kepikiran raffi memanggil pelatih profesional tenis panggil pelatih bulutangkis kelakarnya taufik mengaku dibantu rekannya yayuk basuki pelatih latihan serius orangorangnya mbak yayuk lapangan sepekan kali tantangannya mental olahraga bareng atlet beneran dunia main charitynya tenis main tenis berkat raffi sambungnya menyajikan pertandingan seru sosok ternama kejuaraan tenis direncanakan menggelar charity match tujuannya membantu juarajuara indonesia terhimpit the juara wadah olympian ioa indonesia olympian association menyalurkan bantuan,0.04703075579373672,0.8116291081165569,0.04641570497390445,0.04641549403653459,0.04850893707926736,Sport
legenda hidup bulutangkis taufik hidayat mengakui langkah pbsi membentuk tim pokja olimpiade paris telat salah peraih medali emas olimpiade athena kecemasannya olahraga membawa namanya berjaya kancah dunia ya ya telat salah bentuk tim pokja digodok disitu pelatihnya mengisi pospos situ mudahmudahan taufik ditemui plataran gbk selasa scroll to continue with content egoisegoisan egois ya diapakan tinggal diperbaiki langsung atletnya sih kekurangannya benarbenar dipersiapkan taufik hidayat enggan membantu hati kecilnya tergetar terlibat pengembangan olahraga tepok bulu bulutangkis indonesia mengalami momen buruk gagal meraih medali asian games hangzhou september oktober bulutangkis andalan harapan indonesia merebut medali single event multievent sea games asian games olimpiade susah gitu lo hati terima tega lihat bulutangkis konsisten kemarin asian games medali memalukan tim pokja bentukan pbsi menetapkan m fadil imran ketuanya tim diisi dokter profesor sports science pakar motivasi legenda bulutangkis peraih medali emas olimpiade salah bergabung legenda hidup bulutangkis christian hadinata disitu situ olympian club seniorsenior bertukar pikiran bilang siapasiapa bersatu indonesia sih taufik hidayat,0.05225953302567039,0.7928357755378557,0.05134401255626567,0.051347109225127655,0.052213569655080706,Sport
ganda putra indonesia bagas maulanamuhammad shohibul fikri kecewa berat gagal revans akira kogataichi saito japan masters langsung angkat koper babak alihalih membalaskan kekalahan kejuaraan asia pasangan jepang kogasaito juara all england langsung kalah gim turnamen resminya bertajuk kumamoto masters kekalahan relatif diduga khusus tren bagasfikri sebulan scroll to continue with content kalah start duluan ketemu kaget permainan lawan bagas kutipan cepat pbsi bagas fikri sejatinya mengejar ketertinggalan gim keputusan umpire kedudukan konsentrasi pecah kalah terganggu insiden poin lawan pukulan masuk dinyatakan umpire terganggu hilang poin angka tua gim enak permainannya sayang interval salah tersusul kehilangan poin mengejar susah perbedaan poinnya kejauhan fikri kesempatan mengaku kecewa hasil diperolehnya bagas bersyukur menyelesaikan pertandingan cedera hasil mengecewakan keputusan umpire poin kosentrasi terpengaruh bola masuk dinyatakan kesal fikri gim unggul sayang kesalahan terkejar permainan oke kalah ya kalah mencoba,0.22006724351493953,0.3091542535668151,0.046709295090860796,0.0464928909917235,0.3775763168356611,Sport
ganda putra indonesia leo rolly carnandodaniel marthin ditantang takuro hokiyugo kobayashi japan masters rubber game leodaniel tersingkir japan masters digelar kumamoto prefectural gymnasium kumamoto jepang selasa memainkan babak wakil indonesia nomor ganda putra leo rolly carnandodaniel marthin ditatang lawan berat wakil tuan rumah takuro hokiyugo kobayashi duel ketat scroll to continue with content leodaniel takluk gim bangkit gim memaksakan rubber game rubber game laga berjalan ketat balapbalapan poin hokikobayasih unggul interval leodaniel mengejar hokikobayasih amankan kemenangan,0.049106023472146904,0.8052575902726604,0.04828299901763605,0.04828357602285205,0.0490698112147047,Sport
ganda putra indonesia hendra setiawanmohammad ahsan mengakui kalah cepat lawan menerima kekalahan babak kumamoto masters japan mati the daddies gagal mengatasi pasangan jepang kenya mitsuhashihiroki okamura babak turnamen bwf super laga kumamoto prefectural gymnasium selasa hendraahsan kalah gim langsung skor scroll to continue with content hasil diharapkan akui kalah cepat mati defend solid gampang mati ahsan kutipan cepatnya pbsi permainan berkembang lawan ahsan sulit ditembus serang tembustembus diserang mati pengembaliannya permainan enak banget mengejar bermain lepas hendra mengakui ahsan lambat panas bermain bertahan alhasil pola permainan ya berani menyerang berani capek berani sabar mengadu pukulan hendra kumamoto masters japan hendraahsan dijadwalkan bertanding china masters shenzen november babak menghadapi alexander dunnadam hall,0.04339815245477253,0.4191671186300507,0.040725295470953805,0.0400275065255399,0.4566819269186832,Sport
ganda putri indonesia anatiwi kandas japan masters babak dialami ganda putra hendraahsan japan masters digelar kumamoto prefectural gymnasium kumamoto jepang selasa memainkan babak andalan ganda putri indonesia febriana dwipuji kusumaamalia cahaya pratiwi hadapi wakil tuan rumah rin iwanagakie nakanishi apes anatiwi langsung angkat koper scroll to continue with content anatiwi kalah gim langsung gim kalah gim kalah nomor ganda putra the daddies alias mohammad ahsanhendra setiawan hadapi wakil tuan rumah mitsuhashihiroki okamura gim hendraahsan takluk gim menelan kekalahan,0.16709763166654937,0.11745142226547876,0.05646533178452673,0.30399131629920617,0.3549942979842389,Sport
ganda putra indonesia memainkan babak japan masters pramyere bagasfikri kandas japan masters digelar kumamoto prefectural gymnasium kumamoto jepang selasa memainkan babak ganda putra indonesia main bareng pramudya kusumawardanayeremia e y y rambitan hadapi wakil inggris ben lanesean vendy muhammad shohibul fikribagas maulana hadapi wakil tuan rumah akira kogataichi saito scroll to continue with content pramyere takluk gim gim pramyere bangkit menang tipis rubber game pramyere comeback menang bagasfikri takluk gim gim takluk,0.052321384234349705,0.04674600725562668,0.039112597232703515,0.03896725002099502,0.822852761256325,Sport
motogp berlanjut jadwal motogp qatar pekan gelaran motogp kian mendekati persaingan francesco pecco bagnaia jorge martin memanas posisiposisi teratas klasemen motogp klasemen motogp francesco bagnaia mengoleksi poin jorge martin peringkat poin alias terpaut poin marco bezzecchi peringkat ketiga poin meramaikan persaingan scroll to continue with content pekan persaingan motogp berlanjut losail qatar gelaran motogp qatar seri total seri balapan musim selepas motogp qatar pekan tersisa tinggal seri pamungkas motogp valencia hasil sprint race race utama motogp qatar krusial motogp qatar balapan malam berimbas jam balapan disaksikan indonesia tayang wib,0.03945077483560014,0.044613406443556776,0.03683721998140136,0.036549761508666984,0.8425488372307748,Sport
bagas maulanamuhammad shohibul fikri tekad babak kumamoto japan masters bakri julukan ganda putra indonesia membalas kekalahan melawan akira kogataichi saito revans diwujudkan babak turnamen bwf world tour super diselenggarakan kumamoto prefectural gymnasium selasa ganda putra bermain lapangan match ketujuh maklum pertemuan bagasfikri kogasaito tersaji kejuaraan asia bulutangkis juara all england langsung terhenti babak kalah rubber game skor scroll to continue with content kekalahan membekas bagasfikri pasangan ranking dunia bertekad revans mumpung performa naiknaiknya bagasfikri membawa modal apik kejuaraan bulutangkis kali meraih runner up beruntun denmark open french open berjuang membayar kekalahan balas dendam performa bagus menjaga performa positif bagas kutipan cepatnya pbsi bagas persiapan menghadapi pasangan jepang berjalan oke adaptasi lapangan kendati berlatih semalam langsung fokus komunikasi lapangan dijaga melawan ganda nonunggulan bermain beban diwaspadai kalah kejuaraan asia bagas simak video kalah wakil denmark bagasfikri runner up french open gambasvideo detik,0.4224420419840668,0.06511734516809554,0.046806197378250466,0.03858174288309605,0.4270526725864911,Sport
kevin sanjaya sukamuljorahmat hidayat menyebut permainan padu menjalani pertandingan kevin mengaku kemajuan main terapkan kevinrahmat ganda putra dipasangkan menyusul marcus fernaldi gideon pemulihan operasi tumit kaki kevin khusus memilih rahmat partner barunya lapangan bertanding turnamenturnamen bulutangkis scroll to continue with content kumamoto japan masters turnamen bwf ikuti pekan tampil korea masters terhenti babak ajang kumamoto masters japan level super kevinrahmat melaluinya babak kualifikasi hasilnya menang lawan chiang chienweiwu hsuanyi taiwan syukur alhamdulillah bermain bagus menang berdaptasi lapangan mengerti bermain rahmat kutipan cepatnya pbsi pertandingan pertandingan ketiga jalani dipasangkan chemistrynya bermain bareng mas kevin bagus rahmat jalannya pertandingan menurutnya berjalan sesuai strategi strategi berjalan menekan lawan bareng rayhan ketemu lawan turnamen international challenge thailand gambaran permainan lawan mengungkapan kevin mempertegas senada menurutnya rahmat klop syukurlah menang permainan rahmat padu pertandingan ketiga tampil kali korea kevin lihat kemajuan main improve tampilkan rahmat lapangan semoga positif membaik pertandingan kevin mengharapkan simak video rekap hasil pertandingan atlet badminton indonesia french open gambasvideo detik,0.04955018807628401,0.05550794140419658,0.2946357161897721,0.045983411492153854,0.5543227428375935,Sport
hendra setiawanmohammad ahsan babak melawan kenya mitsuhashihiroki okamura kumamoto masters japan antisipasi energi lawan juara turnamen bwf kumamoto masters japan wib wakil indonesia menjalani pertandingannya tunggal putra shesar hiren rhustavito terhenti babak kualifikasi disingkirkan kento momota juara korea masters skor scroll to continue with content kevin sanjaya sukamuljorahmat hidayat lolos putaran kualifikasi mengalahkan ganda putra chiang chienweiwu hsuanyi wakil pemain indonesia dijadwalkan main salah satunya hendraahsan berhadapan kenyahiroki juara indonesia masters super ii oktober berjumpa babak kumamoto masters japan laga pasang ganda putra lengah juara ajang indonesia masters super surabaya pertandingan hendra quote cepat pbsi keunggulan lawan juara bermain hadapan pubpik amunisi tambahan bertanding the daddies lengah bertekad langsung on fire laga bertanding publiknya semangat tampil habishabisan menghadapi permainan langsung in fokus konsentrasi lengah hendra lihat video the daddies pramyere lolos perempat final arctic open gambasvideo detik,0.7256746211316728,0.08035635364775062,0.044396335383660196,0.0443909225536718,0.10518176728324465,Sport
tunggal putra indonesia shesar hiren rhustavito gagal melangkah babak utama kumamoto masters japan menelan kekalahan babak kualifikasi shesar laga perdana turnamen bwf world tour super babak kualifikasi dihadang wakil tuan rumah kento momota shesar menjalani laga mudah menghadapi juara korea masters pertandingan diselenggarakan kumamoto prefectural gymnasium selasa shesar kalah gim scroll to continue with content sayang kesempatan mengalahkan momota jalannya dikasih kemenangan angka gim mengantarkan momota menang kesalahan mati shesar quote cepat pbsi vito shesar hiren rhustavito karib disapa menilai pola permainannya melawan momota sebenernya bagus berani diakuinya memasuki poinpoin buruburu menang poinpoin tenang konsisten kesalahan level poin dijaga benarbenar poinpoin fokus konsisten tururnya gim unggul sayang fokus kendor terkejar poinpoin momota bermain bagus gampang mati poin momota mati shesar vito kekalahan keempat kian momota mendominasi shesar vito laga januari shesar vito tercatat menang momota,0.045349541027179814,0.7298636246024174,0.04468226496756492,0.12743042351416975,0.05267414588866818,Sport
wakil indonesia kiprahnya kumamoto masters japan selasa wakil kualifikasi kumamoto masters japan digelar kumamoto prefectural gymnasium november turnamen bwf super kevin sanjaya sukamuljorahmat hidayat pekan debut korea masters merangkak babak kualifikasi kevinrahmat menghadapi chiang chienwwu hsuanyi scroll to continue with content tunggal putra shesar hiren rhustavito babak kualifikasi vito menghadapi mantan pebulutangkis nomor dunia kento momota wakil nomor ganda putra memainkan laga babak menghadapi ganda putra tuan rumah ujian berat menunggu leo rolly carnandodaniel marthin ditunggu unggulan keenam takuro hokiyugo kobayashi lapangan shesar hiren rhustavito vs kento momota match mohammad ahsanhendra setiawan vs kenya mitsuhashihiroki okamura match leo rolly carnandodaniel marthin vs takuro hokiyugo kobayashi match tba lapangan muhammad shohibul fikribagas maulana vs akira kogataichi saito match lapangan febriana dwipuji kusumaamalia cahaya pratiwi vs rin iwanagakie nakanishi match lapangan rahmat hidayatkevin sanjaya sukamuljo vs chiang chienwwu hsuanyi match pramudya kusumawardanayeremia e y y rambitan vs ben lanesean vendy match,0.062213095475248344,0.7182314856479003,0.0353774339103185,0.03548281613734907,0.1486951688291838,Sport
